FSN,WriterID,Article Date,Source,Type,BU,Super-Category,Category,Sub-Category,Vertical,Brand,Word Count,Upload Link,Reference Link,Rewrite Ticket
KHKEY8UNUYFUGVWW,76932,2015-02-12,Inhouse,Regular Description,HomeAndFurniture,HouseHold,HouseHold,KitchenTool,OtherKitchenTool,Cosmosgalaxy,124,http://www.flipkart.com/search?q=KHKEY8UNUYFUGVWW,NA,No
BLCDYZ7DMD3PGRA2,76932,2015-02-12,Inhouse,Regular Description,Lifestyle,Kid,Toy,EducationalToy,BlockConstruction,Galt,164,http://www.flipkart.com/search?q=BLCDYZ7DMD3PGRA2,http://www.galttoys.com/marble-racer.html,No
VPAE39MGASPP2BCT,76932,2015-02-12,Inhouse,Regular Description,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,Bruder,112,http://www.flipkart.com/search?q=VPAE39MGASPP2BCT,http://www.brudertoys.com/en/usa/range/range-and-series/professional-series/commercial-vehicles/?tx_sortiment_pi1%5Bartnr%5D=03030&tx_sortiment_pi1%5Baction%5D=details,No
VPAE39MGSMUCS3HK,76932,2015-02-12,Inhouse,Regular Description,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,Bruder,105,http://www.flipkart.com/search?q=VPAE39MGSMUCS3HK,http://www.bruder.de/en/germany/range/range-and-series/professional-series/farming/?tx_sortiment_pi1%5Bartnr%5D=03084&tx_sortiment_pi1%5Baction%5D=details,No
VPAE39MGEHZVZTTF,76932,2015-02-12,Inhouse,Regular Description,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,Bruder,120,http://www.flipkart.com/search?q=VPAE39MGEHZVZTTF,NA,No
ETYDV24SHHMFMMXE,76932,2015-02-12,Inhouse,Regular Description,Lifestyle,Kid,Toy,EducationalToy,LearningToy,Little Tikes,136,http://www.flipkart.com/search?q=ETYDV24SHHMFMMXE,http://www.littletikes.com/other-sports/totsports-easy-hit-golf-set/invt/612312,No
VPAEFRBHWD8HWT4J,76932,2015-02-12,Inhouse,Regular Description,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,Bburago,126,http://www.flipkart.com/search?q=VPAEFRBHWD8HWT4J,NA,No
PUZDZUGEYMZSHNUU,76932,2015-02-12,Inhouse,Regular Description,Lifestyle,Kid,Toy,PuzzleBoardGame,Puzzle,AdraXx,104,http://www.flipkart.com/search?q=PUZDZUGEYMZSHNUU,NA,No
PUZDZUGEEJYQGG5M,76932,2015-02-12,Inhouse,Regular Description,Lifestyle,Kid,Toy,PuzzleBoardGame,Puzzle,AdraXx,110,http://www.flipkart.com/search?q=PUZDZUGEEJYQGG5M,NA,No
PUZDZUGEEKM5NJWG,76932,2015-02-12,Inhouse,Regular Description,Lifestyle,Kid,Toy,PuzzleBoardGame,Puzzle,AdraXx,109,http://www.flipkart.com/search?q=PUZDZUGEEKM5NJWG,NA,No
PUZDZUGENJDGCPN5,76932,2015-02-12,Inhouse,Regular Description,Lifestyle,Kid,Toy,PuzzleBoardGame,Puzzle,AdraXx,99,http://www.flipkart.com/search?q=PUZDZUGEEKM5NJWG,NA,No
ETYEFBHBNGZYMRXJ,76932,2015-02-12,Inhouse,Regular Description,Lifestyle,Kid,Toy,EducationalToy,LearningToy,Zlife,103,http://www.flipkart.com/search?q=ETYEFBHBNGZYMRXJ,http://www.zlifeeducation.com/Amazing-Science-Box-For-Kids.html,No
ETYE3HY2GSXBNZ6Z,76932,2015-02-12,Inhouse,Regular Description,Lifestyle,Kid,Toy,EducationalToy,LearningToy,The Creativity Hub,93,http://www.flipkart.com/search?q=ETYE3HY2GSXBNZ6Z,http://www.creativityhub.com/products/extraordinaires,No
CNTDYNTHKKVGFZVJ,74565,2015-02-12,Inhouse,Regular Description,HomeAndFurniture,HouseHold,HouseHold,Storage,Container,BM Agencies,125,http://www.flipkart.com/search?q=CNTDYNTHKKVGFZVJ,NA,No
MUGDM4R3FFJKSJRU,74565,2015-02-12,Inhouse,Regular Description,HomeAndFurniture,HouseHold,HouseHold,DinnerwareAndCrockery,Mug,All things Customized,65,http://www.flipkart.com/search?q=MUGDM4R3FFJKSJRU,NA,No
PTGDZCGFCZRZCHPG,74565,2015-02-12,Inhouse,Regular Description,HomeAndFurniture,HomeDecor,HomeDecor,WallDecor,WallPainting,Om Arts,60,http://www.flipkart.com/search?q=PTGDZCGFCZRZCHPG,NA,No
CNTDYRJQJGXYH9MF,74565,2015-02-12,Inhouse,Regular Description,HomeAndFurniture,HouseHold,HouseHold,Storage,Container,Chetan,96,http://www.flipkart.com/search?q=CNTDYRJQJGXYH9MF,NA,No
BDSDZC6GBNEUMX2P,74565,2015-02-12,Inhouse,Regular Description,HomeAndFurniture,HomeFurnishing,HomeFurnishing,Bed,Bedsheet,Bombay dyeing,85,http://www.flipkart.com/search?q=BDSDZC6GBNEUMX2P,NA,No
CPCEYBYJ7BNA5ZYM,74565,2015-02-12,Inhouse,Regular Description,HomeAndFurniture,HomeFurnishing,HomeFurnishing,Living,CushionPillowCover,Dekor world,81,http://www.flipkart.com/search?q=CPCEYBYJ7BNA5ZYM,NA,No
PTGDZCGFYVX5KGHQ,74565,2015-02-12,Inhouse,Regular Description,HomeAndFurniture,HomeDecor,HomeDecor,WallDecor,WallPainting,Om arts,60,http://www.flipkart.com/search?q=PTGDZCGFYVX5KGHQ,NA,No
TSHE2ZJ2Z74ZG7JF,74565,2015-02-12,Crowdsourced,Regular Description,Lifestyle,MenClothing,MenClothing,MenClothing,MensPoloTShirt,Max,49,http://www.flipkart.com/search?q=TSHE2ZJ2Z74ZG7JF,NA,No
TSHE2ZJ2GW5HHG5S,74565,2015-02-12,Crowdsourced,Regular Description,Lifestyle,MenClothing,MenClothing,MenClothing,MensPoloTShirt,Max,49,http://www.flipkart.com/search?q=TSHE2ZJ2GW5HHG5S,NA,No
TSHE2ZJ2FAMAEWHV,74565,2015-02-12,Crowdsourced,Regular Description,Lifestyle,MenClothing,MenClothing,MenClothing,MensPoloTShirt,Max,49,http://www.flipkart.com/search?q=TSHE2ZJ2FAMAEWHV,NA,No
TSHE2ZJ2CAMYCAVH,74565,2015-02-12,Crowdsourced,Regular Description,Lifestyle,MenClothing,MenClothing,MenClothing,MensPoloTShirt,Max,49,http://www.flipkart.com/search?q=TSHE2ZJ2CAMYCAVH,NA,No
TSHE2ZJ2Z2RVRHXK,74565,2015-02-12,Crowdsourced,Regular Description,Lifestyle,MenClothing,MenClothing,MenClothing,MensPoloTShirt,Max,49,http://www.flipkart.com/search?q=TSHE2ZJ2Z2RVRHXK,NA,No
TSHE2ZJ2VZENTJYP,74565,2015-02-12,Crowdsourced,Regular Description,Lifestyle,MenClothing,MenClothing,MenClothing,MensPoloTShirt,Max,49,http://www.flipkart.com/search?q=TSHE2ZJ2VZENTJYP,NA,No
TSHE2ZJ2HPGEKYHD,74565,2015-02-12,Crowdsourced,Regular Description,Lifestyle,MenClothing,MenClothing,MenClothing,MensPoloTShirt,Max,49,http://www.flipkart.com/search?q=TSHE2ZJ2HPGEKYHD,NA,No
TSHE2ZJ2XGRCGQXY,74565,2015-02-12,Crowdsourced,Regular Description,Lifestyle,MenClothing,MenClothing,MenClothing,MensPoloTShirt,Max,49,http://www.flipkart.com/search?q=TSHE2ZJ2XGRCGQXY,NA,No
TSHE2ZJ28SRJQGEE,74565,2015-02-12,Crowdsourced,Regular Description,Lifestyle,MenClothing,MenClothing,MenClothing,MensPoloTShirt,Max,39,http://www.flipkart.com/search?q=TSHE2ZJ28SRJQGEE,NA,No
TSHE2ZJ2MM4UBDZE,74565,2015-02-12,Crowdsourced,Regular Description,Lifestyle,MenClothing,MenClothing,MenClothing,MensPoloTShirt,Max,39,http://www.flipkart.com/search?q=TSHE2ZJ2MM4UBDZE,NA,No
TSHE2ZJ2SXS4GKHB,74565,2015-02-12,Crowdsourced,Regular Description,Lifestyle,MenClothing,MenClothing,MenClothing,MensPoloTShirt,Max,39,http://www.flipkart.com/search?q=TSHE2ZJ2SXS4GKHB,NA,No
TSHE2ZJ2Y7E33MZP,74565,2015-02-12,Crowdsourced,Regular Description,Lifestyle,MenClothing,MenClothing,MenClothing,MensPoloTShirt,Max,39,http://www.flipkart.com/search?q=TSHE2ZJ2Y7E33MZP,NA,No
TSHE2ZJ2DNCBEHGJ,74565,2015-02-12,Crowdsourced,Regular Description,Lifestyle,MenClothing,MenClothing,MenClothing,MensPoloTShirt,Max,39,http://www.flipkart.com/search?q=TSHE2ZJ2DNCBEHGJ,NA,No
TSHE2ZJ2HJGSGKXK,74565,2015-02-12,Crowdsourced,Regular Description,Lifestyle,MenClothing,MenClothing,MenClothing,MensPoloTShirt,Max,40,http://www.flipkart.com/search?q=TSHE2ZJ2HJGSGKXK,NA,No
TSHE2ZJ2SJRJXD5Y,74565,2015-02-12,Crowdsourced,Regular Description,Lifestyle,MenClothing,MenClothing,MenClothing,MensPoloTShirt,Max,40,http://www.flipkart.com/search?q=TSHE2ZJ2SJRJXD5Y,NA,No
TSHE2ZJ2Z9HBKM9D,74565,2015-02-12,Crowdsourced,Regular Description,Lifestyle,MenClothing,MenClothing,MenClothing,MensPoloTShirt,Max,40,http://www.flipkart.com/search?q=TSHE2ZJ2Z9HBKM9D,NA,No
TSHE2ZJ2PZUC3BZG,74565,2015-02-12,Crowdsourced,Regular Description,Lifestyle,MenClothing,MenClothing,MenClothing,MensPoloTShirt,Max,40,http://www.flipkart.com/search?q=TSHE2ZJ2PZUC3BZG,NA,No
TSHE2ZJ2HZZ5DUZD,74565,2015-02-12,Crowdsourced,Regular Description,Lifestyle,MenClothing,MenClothing,MenClothing,MensPoloTShirt,Max,40,http://www.flipkart.com/search?q=TSHE2ZJ2HZZ5DUZD,NA,No
TSHE2ZJ2SM3DDATA,74565,2015-02-12,Crowdsourced,Regular Description,Lifestyle,MenClothing,MenClothing,MenClothing,MensPoloTShirt,Max,41,http://www.flipkart.com/search?q=TSHE2ZJ2SM3DDATA,NA,No
TSHE2ZJ2GYA4NVYU,74565,2015-02-12,Crowdsourced,Regular Description,Lifestyle,MenClothing,MenClothing,MenClothing,MensPoloTShirt,Max,41,http://www.flipkart.com/search?q=TSHE2ZJ2GYA4NVYU,NA,No
TSHE2ZJ2GXXSTGTA,74565,2015-02-12,Crowdsourced,Regular Description,Lifestyle,MenClothing,MenClothing,MenClothing,MensPoloTShirt,Max,41,http://www.flipkart.com/search?q=TSHE2ZJ2GXXSTGTA,NA,No
TSHE2ZJ25NMQVV8G,74565,2015-02-12,Crowdsourced,Regular Description,Lifestyle,MenClothing,MenClothing,MenClothing,MensPoloTShirt,Max,41,http://www.flipkart.com/search?q=TSHE2ZJ25NMQVV8G,NA,No
TSHE2ZJ2F4MUFAGK,74565,2015-02-12,Crowdsourced,Regular Description,Lifestyle,MenClothing,MenClothing,MenClothing,MensPoloTShirt,Max,41,http://www.flipkart.com/search?q=TSHE2ZJ2F4MUFAGK,NA,No
TSHE2ZJ2GYREGT5J,74565,2015-02-12,Crowdsourced,Regular Description,Lifestyle,MenClothing,MenClothing,MenClothing,MensPoloTShirt,Max,41,http://www.flipkart.com/search?q=TSHE2ZJ2GYREGT5J,NA,No
TSHE2ZJ2DZR4GH5V,74565,2015-02-12,Crowdsourced,Regular Description,Lifestyle,MenClothing,MenClothing,MenClothing,MensPoloTShirt,Max,45,http://www.flipkart.com/search?q=TSHE2ZJ2DZR4GH5V,NA,No
TSHE2ZJ2TACXPNRA,74565,2015-02-12,Crowdsourced,Regular Description,Lifestyle,MenClothing,MenClothing,MenClothing,MensPoloTShirt,Max,45,http://www.flipkart.com/search?q=TSHE2ZJ2TACXPNRA,NA,No
TSHE2ZJ2UFUXHXPY,74565,2015-02-12,Crowdsourced,Regular Description,Lifestyle,MenClothing,MenClothing,MenClothing,MensPoloTShirt,Max,45,http://www.flipkart.com/search?q=TSHE2ZJ2UFUXHXPY,NA,No
TSHE2ZJ2Y55EREQ4,74565,2015-02-12,Crowdsourced,Regular Description,Lifestyle,MenClothing,MenClothing,MenClothing,MensPoloTShirt,Max,45,http://www.flipkart.com/search?q=TSHE2ZJ2Y55EREQ4,NA,No
SWSE2ZJ4ZWWSY5NH,74565,2015-02-12,Crowdsourced,Regular Description,Lifestyle,MenClothing,MenClothing,MenClothing,MensSweatshirt,Max,50,http://www.flipkart.com/search?q=SWSE2ZJ4ZWWSY5NH,NA,No
SWSE2ZJ4TWVB4HGW,74565,2015-02-12,Crowdsourced,Regular Description,Lifestyle,MenClothing,MenClothing,MenClothing,MensSweatshirt,Max,50,http://www.flipkart.com/search?q=SWSE2ZJ4TWVB4HGW,NA,No
SWSE2ZJ4FBZNGDPG,74565,2015-02-12,Crowdsourced,Regular Description,Lifestyle,MenClothing,MenClothing,MenClothing,MensSweatshirt,Max,50,http://www.flipkart.com/search?q=SWSE2ZJ4FBZNGDPG,NA,No
SWSE2ZJ43AGSBQZB,74565,2015-02-12,Crowdsourced,Regular Description,Lifestyle,MenClothing,MenClothing,MenClothing,MensSweatshirt,Max,50,http://www.flipkart.com/search?q=SWSE2ZJ43AGSBQZB,NA,No
SWSE2ZJ4CSAUTSUK,74565,2015-02-12,Crowdsourced,Regular Description,Lifestyle,MenClothing,MenClothing,MenClothing,MensSweatshirt,Max,56,http://www.flipkart.com/search?q=SWSE2ZJ4CSAUTSUK,NA,No
SWSE2ZJ47HPTYYGD,74565,2015-02-12,Crowdsourced,Regular Description,Lifestyle,MenClothing,MenClothing,MenClothing,MensSweatshirt,Max,56,http://www.flipkart.com/search?q=SWSE2ZJ47HPTYYGD,NA,No
SWSE2ZJ4G6YFF23C,74565,2015-02-12,Crowdsourced,Regular Description,Lifestyle,MenClothing,MenClothing,MenClothing,MensSweatshirt,Max,56,http://www.flipkart.com/search?q=SWSE2ZJ4G6YFF23C,NA,No
SWSE2ZJ4AQF5NHMM,74565,2015-02-12,Crowdsourced,Regular Description,Lifestyle,MenClothing,MenClothing,MenClothing,MensSweatshirt,Max,56,http://www.flipkart.com/search?q=SWSE2ZJ4AQF5NHMM,NA,No
WATDNA8XQX9JNKHG,77584,2015-02-12,Inhouse,Rich Product Description,Lifestyle,LifestyleAccessory,Watch,WristWatch,WomenWristWatch,Chappin & Nellson,200,http://www.flipkart.com/search?q=WATDNA8XQX9JNKHG,http://www.flipkart.com/chappin-nellson-analog-watch-women/p/itmdp2zfqfhsxwbf?pid=WATDNA8XQX9JNKHG&otracker=start&q=WATDNA8XQX9JNKHG&as=off&as-show=off,No
WATDZPX2N4FYEFFS,77584,2015-02-12,Inhouse,Rich Product Description,Lifestyle,LifestyleAccessory,Watch,WristWatch,MenWristWatch,Fostelo,200,http://www.flipkart.com/search?q=WATDZPX2N4FYEFFS,http://www.flipkart.com/fostelo-analog-watch-men/p/itmdzpx2zfahuhck?pid=WATDZPX2N4FYEFFS&otracker=start&q=WATDZPX2N4FYEFFS&as=off&as-show=off,No
WATDG5ZVKKSJZCZH,77584,2015-02-12,Inhouse,Rich Product Description,Lifestyle,LifestyleAccessory,Watch,WristWatch,MenWristWatch,Fastrack,200,http://www.flipkart.com/search?q=WATDG5ZVKKSJZCZH,http://www.flipkart.com/fastrack-upgrades-analog-watch-men/p/itmdg5zwxe9whgyw?pid=WATDG5ZVKKSJZCZH&otracker=start&q=WATDG5ZVKKSJZCZH&as=off&as-show=off,No
WATDPYERWXCMAWCR,77584,2015-02-12,Inhouse,Rich Product Description,Lifestyle,LifestyleAccessory,Watch,WristWatch,WristWatch,Exotica,200,http://www.flipkart.com/search?q=WATDPYERWXCMAWCR,http://www.flipkart.com/exotica-fashions-analog-watch/p/itmdpyerwe6agung?pid=WATDPYERWXCMAWCR&otracker=start&q=WATDPYERWXCMAWCR&as=off&as-show=off,No
WATDPXF9EPVJCF2D,77584,2015-02-12,Inhouse,Rich Product Description,Lifestyle,LifestyleAccessory,Watch,WristWatch,WristWatch,Timex,200,http://www.flipkart.com/search?q=WATDPXF9EPVJCF2D,http://www.flipkart.com/timex-expedition-analog-watch-women-men/p/itmdpxf9thwjsdhk?pid=WATDPXF9EPVJCF2D&otracker=start&q=WATDPXF9EPVJCF2D&as=off&as-show=off,No
WATDYZYZPZSXGEVZ,77584,2015-02-12,Inhouse,Rich Product Description,Lifestyle,LifestyleAccessory,Watch,WristWatch,WomenWristWatch,Dezine,200,http://www.flipkart.com/search?q=WATDYZYZPZSXGEVZ,http://www.flipkart.com/dezine-analog-watch-women/p/itmdyzyzm4dnffzk?pid=WATDYZYZPZSXGEVZ&otracker=start&q=WATDYZYZPZSXGEVZ&as=off&as-show=off,No
WATDZDK5FFGHJRGH,77584,2015-02-12,Inhouse,Rich Product Description,Lifestyle,LifestyleAccessory,Watch,WristWatch,MenWristWatch,Dezine,200,http://www.flipkart.com/search?q=WATDZDK5FFGHJRGH,http://www.flipkart.com/dezine-analog-watch-men/p/itmdzdk5tuxuzqfw?pid=WATDZDK5FFGHJRGH&otracker=start&q=WATDZDK5FFGHJRGH&as=off&as-show=off,No
WATDSPFYSKZDS5DC,77584,2015-02-12,Inhouse,Rich Product Description,Lifestyle,LifestyleAccessory,Watch,WristWatch,MenWristWatch,Sonata,200,http://www.flipkart.com/search?q=WATDSPFYSKZDS5DC,http://www.flipkart.com/sonata-superfibre-analog-watch-men/p/itmdspfkzefrtsyz?pid=WATDSPFYSKZDS5DC&otracker=start&q=WATDSPFYSKZDS5DC&as=off&as-show=off,No
WATDZF6B8AVVHCPG,77584,2015-02-12,Inhouse,Rich Product Description,Lifestyle,LifestyleAccessory,Watch,WristWatch,WomenWristWatch,Oleva,200,http://www.flipkart.com/search?q=WATDZF6B8AVVHCPG,http://www.flipkart.com/oleva-analog-watch-women/p/itmdzf6bqhnezgnc?pid=WATDZF6B8AVVHCPG&otracker=start&q=WATDZF6B8AVVHCPG&as=off&as-show=off,No
WATEY38HNFGSU3QF,77584,2015-02-12,Inhouse,Rich Product Description,Lifestyle,LifestyleAccessory,Watch,WristWatch,MenWristWatch,Dezine,200,http://www.flipkart.com/search?q=WATEY38HNFGSU3QF,http://www.flipkart.com/dezine-analog-watch-men/p/itmey38hfmcxfwea?pid=WATEY38HNFGSU3QF&otracker=start&q=WATEY38HNFGSU3QF&as=off&as-show=off,No
BDGDXA9T5MRHCMKC,76750,2015-02-12,Inhouse,Regular Description,Lifestyle,Kid,Toy,PuzzleBoardGame,BoardGame,Mattel,118,http://www.flipkart.com/search?q=BDGDXA9T5MRHCMKC,NA,No
BLCEY6KFDZ6SEZHJ,76750,2015-02-12,Inhouse,Regular Description,Lifestyle,Kid,Toy,EducationalToy,BlockConstruction,Lego,145,http://www.flipkart.com/search?q=BLCEY6KFDZ6SEZHJ,NA,No
VPAE39MGWUMPSBY3,76750,2015-02-12,Inhouse,Regular Description,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,Bruder,130,http://www.flipkart.com/search?q=VPAE39MGWUMPSBY3,NA,No
VPAE39MG3YQGM28T,76750,2015-02-12,Inhouse,Regular Description,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,Bruder,100,http://www.flipkart.com/search?q=VPAE39MG3YQGM28T,http://www.brudertoys.com/en/usa/range/range-and-series/professional-series/farming/?tx_sortiment_pi1%5Bartnr%5D=02141&tx_sortiment_pi1%5Baction%5D=details,No
PUZDQGQEMNRGXCE7,76750,2015-02-12,Inhouse,Regular Description,Lifestyle,Kid,Toy,PuzzleBoardGame,Puzzle,iBuckeyBall,125,http://www.flipkart.com/search?q=PUZDQGQEMNRGXCE7,NA,No
BLCE3P3TVHEUHJPS,76750,2015-02-12,Inhouse,Regular Description,Lifestyle,Kid,Toy,EducationalToy,BlockConstruction,Guide Craft,118,http://www.flipkart.com/search?q=BLCE3P3TVHEUHJPS,NA,No
BLCDV7ENAZXA57ZF,76750,2015-02-12,Inhouse,Regular Description,Lifestyle,Kid,Toy,EducationalToy,BlockConstruction,AdraxX,109,http://www.flipkart.com/search?q=BLCDV7ENAZXA57ZF,NA,No
BLCDQ4FE6ZXPG3GA,76750,2015-02-12,Inhouse,Regular Description,Lifestyle,Kid,Toy,EducationalToy,BlockConstruction,CitiBlocs,118,http://www.flipkart.com/search?q=BLCDQ4FE6ZXPG3GA,https://www.fatbraintoys.com/toy_companies/poof_slinky_inc/citiblocs_cool_colors_100_pc.cfm,No
BLCDQ4FEFCTQYDNA,76750,2015-02-12,Inhouse,Regular Description,Lifestyle,Kid,Toy,EducationalToy,BlockConstruction,CitiBlocs,125,http://www.flipkart.com/search?q=BLCDQ4FEFCTQYDNA,NA,No
BDGDZYAWPJ2R3WCK,76750,2015-02-12,Inhouse,Regular Description,Lifestyle,Kid,Toy,PuzzleBoardGame,BoardGame,Peaceable Kingdom,130,http://www.flipkart.com/search?q=BDGDZYAWPJ2R3WCK,http://peaceablekingdom.com/Products/Feed-the-Woozle-Cooperative-Preschool-Skills-Builder-Game__GMK2.aspx,No
BDGDZYAWFN7SZQBP,76750,2015-02-12,Inhouse,Regular Description,Lifestyle,Kid,Toy,PuzzleBoardGame,BoardGame,Peaceable Kingdom,124,http://www.flipkart.com/search?q=BDGDZYAWFN7SZQBP,http://peaceablekingdom.com/Products/Snug-as-a-Bug-in-a-Rug-Cooperative-Skills-Builder-Game__GMK1.aspx,No
BDGDZYAWUDF9N6DV,76750,2015-02-12,Inhouse,Regular Description,Lifestyle,Kid,Toy,PuzzleBoardGame,BoardGame,Peaceable Kingdom,116,http://www.flipkart.com/search?q=BDGDZYAWUDF9N6DV,http://peaceablekingdom.com/Products/Willys-Wiggly-Web-Cooperative-Preschool-Skills-Builder-Game__GMK3.aspx,No
VPADGHSZWHJGGGHY,76750,2015-02-12,Inhouse,Regular Description,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,Bburago,123,http://www.flipkart.com/search?q=VPADGHSZWHJGGGHY,http://www.bburago.com/index.php?option=com_wrapper&view=wrapper&Itemid=165,No
RCTDA3G67CKHBDV6,61904,2015-02-12,Inhouse,Regular Description,Lifestyle,Kid,Toy,RemoteControlToy,RemoteControlToy,Nikko,138,http://www.flipkart.com/search?q=RCTDA3G67CKHBDV6,NA,No
AFGE3F6BUB69A5FH,61904,2015-02-12,Inhouse,Regular Description,Lifestyle,Kid,Toy,VehicleActionToy,ActionFigure,DC Collectibles,123,http://www.flipkart.com/search?q=AFGE3F6BUB69A5FH,NA,No
RCTE3GFP88WZPKC2,61904,2015-02-12,Inhouse,Regular Description,Lifestyle,Kid,Toy,RemoteControlToy,RemoteControlToy,The Flyer's Bay,145,http://www.flipkart.com/search?q=RCTE3GFP88WZPKC2,http://www.theflyersbay.com/?product=flyers-bay-phantom-2-drone,No
VPAE39MFCZNFJY9H,61904,2015-02-12,Inhouse,Regular Description,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,BRUDER,176,http://www.flipkart.com/search?q=VPAE39MFCZNFJY9H,http://www.brudertoys.com/en/usa/range/range-and-series/professional-series/farming/?tx_sortiment_pi1%5Bartnr%5D=03651&tx_sortiment_pi1%5Baction%5D=details,No
VPAE39MFEDKDJH3K,61904,2015-02-12,Inhouse,Regular Description,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,BRUDER,175,http://www.brudertoys.com/en/usa/range/range-and-series/professional-series/construction/?tx_sortiment_pi1%5Bartnr%5D=03524&tx_sortiment_pi1%5Baction%5D=details,NA,No
VPAE39QTNGRCPG7Z,61904,2015-02-12,Inhouse,Regular Description,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,BRUDER,172,http://www.flipkart.com/search?q=VPAE39QTNGRCPG7Z,http://www.brudertoys.com/en/usa/range/range-and-series/professional-series/farming/?tx_sortiment_pi1%5Bartnr%5D=03654&tx_sortiment_pi1%5Baction%5D=details,No
BLCDXFEZYEYGDTAS,61904,2015-02-12,Inhouse,Regular Description,Lifestyle,Kid,Toy,EducationalToy,BlockConstruction,Mega Bloks,180,http://www.flipkart.com/search?q=BLCDXFEZYEYGDTAS,https://www.megabloks.com/en-us/shop/construction-toys/need-for-speed/custom-rig-lamborghini,No
RCTDXFEZDUEHZ56B,61904,2015-02-12,Inhouse,Regular Description,Lifestyle,Kid,Toy,RemoteControlToy,RemoteControlToy,MJX,133,http://www.flipkart.com/mjx-r-c-ferrari-f10/p/itmdxfezdn7hnzch?pid=RCTDXFEZDUEHZ56B&otracker=start&q=RCTDXFEZDUEHZ56B&as=off&as-show=off,http://www.mjxtoys.com/Products.asp?classtype=LICENSED%20R/C%20CAR&smallclass=FERRARI,No
RCTEFMMVJJVHMKQ4,61904,2015-02-12,Inhouse,Regular Description,Lifestyle,Kid,Toy,RemoteControlToy,RemoteControlToy,Rastar,120,http://www.flipkart.com/search?q=RCTEFMMVJJVHMKQ4,NA,No
MTYE2HZJMZAZ88AJ,61904,2015-02-12,Inhouse,Regular Description,Lifestyle,Kid,Toy,MusicalToy,MusicalToy,AdraxX,154,http://www.flipkart.com/search?q=MTYE2HZJMZAZ88AJ,NA,No
TWPE3MSFWPZW3V76,61904,2015-02-12,Inhouse,Regular Description,Lifestyle,Kid,Toy,VehicleActionToy,BattleToy,Toyzstation,152,http://www.flipkart.com/search?q=TWPE3MSFWPZW3V76,NA,No
TWPE3JH5E3UD5HCB,61904,2015-02-12,Inhouse,Regular Description,Lifestyle,Kid,Toy,VehicleActionToy,BattleToy,Toyzstation,122,http://www.flipkart.com/search?q=TWPE3JH5E3UD5HCB,NA,No
ACKEFFZSUBQZX77A,61904,2015-02-12,Inhouse,Regular Description,Lifestyle,Kid,Toy,EducationalToy,ArtCraftKit,Crayola,186,http://www.flipkart.com/search?q=ACKEFFZSUBQZX77A,NA,No
BDSDKZM5HXFNZUZF,73858,2015-02-12,Inhouse,Regular Description,HomeAndFurniture,HomeFurnishing,HomeFurnishing,Bed,Bedsheet,Swayam,126,http://www.flipkart.com/search?q=BDSDKZM5HXFNZUZF,NA,No
WFTDZYKTJPHVVCQG,73858,2015-02-12,Inhouse,Regular Description,HomeAndFurniture,HomeDecor,HomeDecor,TableDecor,TableWaterFountain,JB Collection,126,http://www.flipkart.com/search?q=WFTDZYKTJPHVVCQG,NA,No
CNTDWCPX3EVKYD5P,73858,2015-02-12,Inhouse,Regular Description,HomeAndFurniture,HouseHold,HouseHold,Storage,Container,Signoraware,137,http://www.flipkart.com/search?q=CNTDWCPX3EVKYD5P,NA,No
CKSDYDTWCTNKF4CJ,73858,2015-02-12,Inhouse,Regular Description,HomeAndFurniture,HouseHold,HouseHold,Cookware,CookwareSet,Pigeon,116,http://www.flipkart.com/search?q=CKSDYDTWCTNKF4CJ,NA,No
DSTEYAW9VY6PTAYG,73858,2015-02-12,Inhouse,Regular Description,HomeAndFurniture,HomeFurnishing,HomeFurnishing,Living,DiwanSet,Dekor World,150,http://www.flipkart.com/search?q=DSTEYAW9VY6PTAYG,NA,No
WFTEFGFDMVRRZYRG,73858,2015-02-12,Inhouse,Regular Description,HomeAndFurniture,HomeDecor,HomeDecor,TableDecor,TableWaterFountain,Importwala,116,http://www.flipkart.com/search?q=WFTEFGFDMVRRZYRG,NA,No
HKHEY38QEMFFX6HZ,73858,2015-02-12,Inhouse,Regular Description,HomeAndFurniture,HomeDecor,HomeDecor,TableDecor,Hookah,Basemet Bazaar,110,http://www.flipkart.com/search?q=HKHEY38QEMFFX6HZ,NA,No
CRLDYGCHETB7XS2Z,73858,2015-02-12,Inhouse,Regular Description,HomeAndFurniture,HouseHold,HouseHold,FlaskAndThermoware,ThermalCasseroleAndSet,Nayasa,132,http://www.flipkart.com/search?q=CRLDYGCHETB7XS2Z,NA,No
