Article Date,WriterID,Writer Email ID,Writer Name,FSN,Description Type,Source,BU,Super-Category,Category,Sub-Category,Vertical,Brand,Word Count,Upload Link,Reference Link,Rewrite Ticket
2015-01-02,61454,\N,\N,CBKDPFGYDH4PCPG3,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,BodyCare,Soulflower,79,http://www.flipkart.com/search?q=CBKDPFGYDH4PCPG3,NA,0
2015-01-02,61454,\N,\N,CBKDPFGYEDGZHYMS,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,BodyCare,Soulflower,80,http://www.flipkart.com/search?q=CBKDPFGYEDGZHYMS,NA,0
2015-01-02,61454,\N,\N,CBKDPFGYNHZTRM3U,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,BodyCare,Soulflower,83,http://www.flipkart.com/search?q=CBKDPFGYNHZTRM3U,NA,0
2015-01-02,61454,\N,\N,CBKDPFGYWJTPX6FH,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,BodyCare,Soulflower,70,http://www.flipkart.com/search?q=CBKDPFGYWJTPX6FH,NA,0
2015-01-02,74565,\N,\N,CDGEFEYY2YVYEAVY,Regular Description,Inhouse,Lifestyle,Kid,Toy,PuzzleBoardGame,CardGame,Cosmosgalaxy,68,http://www.flipkart.com/search?q=CDGEFEYY2YVYEAVY,NA,0
2015-01-02,74565,\N,\N,VPAEYSUR4RTDAD9M,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,Maisto,83,http://www.flipkart.com/search?q=VPAEYSUR4RTDAD9M,NA,0
2015-01-02,74565,\N,\N,VPADAXZ6PW9ZNGEN,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,Bruder,83,http://www.flipkart.com/search?q=VPADAXZ6PW9ZNGEN,http://www.brudertoys.com/en/usa/range/range-and-series/professional-series/construction/?tx_sortiment_pi1%5Bartnr%5D=02592&tx_sortiment_pi1%5Baction%5D=details,0
2015-01-02,74565,\N,\N,VPADTEW6GNUBQFKB,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,Bruder,85,http://www.flipkart.com/search?q=VPADTEW6GNUBQFKB,http://www.brudertoys.com/en/usa/range/range-and-series/bworld/fun/?tx_sortiment_pi1%5Bartnr%5D=63000&tx_sortiment_pi1%5Baction%5D=details,0
2015-01-02,74565,\N,\N,VPADWYH9FKAZB7FG,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,Maisto,87,http://www.flipkart.com/search?q=VPADWYH9FKAZB7FG,NA,0
2015-01-02,74565,\N,\N,VPADR42QQ5EJMADG,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,Maisto,72,http://www.flipkart.com/search?q=VPADR42QQ5EJMADG,NA,0
2015-01-02,74565,\N,\N,AFGDVHPTN4AXGFNK,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,ActionFigure,Safari ltd,103,http://www.flipkart.com/search?q=AFGDVHPTN4AXGFNK,https://safariltd.com/products/view/dragons-horned-chinese-dragon-figurines-10135,0
2015-01-02,74565,\N,\N,VPADM88PCHZRZMMZ,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,Bruder,101,http://www.flipkart.com/search?q=VPADM88PCHZRZMMZ,http://www.bruder.de/en/germany/range/range-and-series/professional-series/farming/?tx_sortiment_pi1%5Bartnr%5D=02045&tx_sortiment_pi1%5Baction%5D=details,0
2015-01-02,74565,\N,\N,VPADDB7KMEDPNJXY,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,Chicco,90,http://www.flipkart.com/search?q=VPADDB7KMEDPNJXY,NA,0
2015-01-02,74565,\N,\N,BLCDVPB7QDZGFYEJ,Regular Description,Inhouse,Lifestyle,Kid,Toy,EducationalToy,BlockConstruction,Lego,90,http://www.flipkart.com/search?q=BLCDVPB7QDZGFYEJ,http://www.thetoyshop.com/Lego-and-construction/Vehicles/Lego-Legends-of-Chima-Speedorz-Starter-Set-Chi-Tournament-70113/p/512452,0
2015-01-02,74565,\N,\N,VPADAXZ6CJBKHFZG,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,Bruder,95,http://www.flipkart.com/search?q=VPADAXZ6CJBKHFZG,NA,0
2015-01-02,74565,\N,\N,VPADTEW6WABGF8QQ,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,Bruder,90,http://www.flipkart.com/search?q=VPADTEW6WABGF8QQ,NA,0
2015-01-02,74565,\N,\N,VPADAXZ6D8NBNUUZ,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,Bruder,89,http://www.flipkart.com/search?q=VPADAXZ6D8NBNUUZ,NA,0
2015-01-02,76750,\N,\N,VPADX6SE42WEAGGW,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,Maisto,120,http://www.flipkart.com/search?q=VPADX6SE42WEAGGW,http://www.collectablediecast.com/Lamborghini-Gallardo-Superleggera-118-Metallic-Orange--Maisto-Diecast-Cars_p_4022.html;http://www.collectablediecast.com/Lamborghini-Murcielago-Roadster-118-Purple--Maisto-Diecast-Models_p_11763.html,0
2015-01-02,76750,\N,\N,VPAEYSUQFZZFGUJA,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,Maisto,95,http://www.flipkart.com/search?q=VPAEYSUQFZZFGUJA,http://www.collectablediecast.com/2003-Hummer-H2-SUV-118-Black--Maisto-Diecast-Models_p_4525.html,0
2015-01-02,76750,\N,\N,VPADM88PUQECRHZM,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,Bruder,124,http://www.flipkart.com/search?q=VPADM88PUQECRHZM,http://www.brudertoys.com/en/usa/range/range-and-series/professional-series/commercial-vehicles/?tx_sortiment_pi1%5Bartnr%5D=02131&tx_sortiment_pi1%5Baction%5D=details,0
2015-01-02,76750,\N,\N,VPADTEW6HVDBMSER,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,Bruder,140,http://www.flipkart.com/search?q=VPADTEW6HVDBMSER,http://www.brudertoys.com/en/usa/range/range-and-series/professional-series/construction/?tx_sortiment_pi1%5Bartnr%5D=03590&tx_sortiment_pi1%5Baction%5D=details,0
2015-01-02,76750,\N,\N,VPADM88PZUEXZBUG,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,Bruder,135,http://www.flipkart.com/search?q=VPADM88PZUEXZBUG,http://www.bruder.de/en/germany/range/range-and-series/professional-series/farming/?tx_sortiment_pi1%5Bartnr%5D=02080&tx_sortiment_pi1%5Baction%5D=details,0
2015-01-02,76750,\N,\N,BLCDWBNGWD9YEWTW,Regular Description,Inhouse,Lifestyle,Kid,Toy,EducationalToy,BlockConstruction,Lego,117,http://www.flipkart.com/search?q=BLCDWBNGWD9YEWTW,http://shop.lego.com/en-US/Lord-Business-Evil-Lair-70809,0
2015-01-02,76750,\N,\N,BLCDWEYWWTWHXXZB,Regular Description,Inhouse,Lifestyle,Kid,Toy,EducationalToy,BlockConstruction,Lego,124,http://www.flipkart.com/search?q=BLCDWEYWWTWHXXZB,http://shop.lego.com/en-US/Cargo-Truck-60020,0
2015-01-02,76750,\N,\N,AFGDQHGGYPH8DMKM,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,ActionFigure,Safari Ltd.,130,http://www.flipkart.com/search?q=AFGDQHGGYPH8DMKM,https://safariltd.com/products/view/dragons-forest-dragon-figurines-10155,0
2015-01-02,76750,\N,\N,AFGDVHPTXDVDWQBT,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,ActionFigure,Safari Ltd.,107,http://www.flipkart.com/search?q=AFGDVHPTXDVDWQBT,https://safariltd.com/products/view/dragons-dragon-king-figurines-10123,0
2015-01-02,76750,\N,\N,AFGDVHPTVTHHWZQG,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,ActionFigure,Safari Ltd.,107,http://www.flipkart.com/search?q=AFGDVHPTVTHHWZQG,https://safariltd.com/products/view/dragons-krystal-blue-dragon-figurines-10175,0
2015-01-02,76750,\N,\N,AFGDW2GHENX4JRNG,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,ActionFigure,Safari Ltd.,101,http://www.flipkart.com/search?q=AFGDW2GHENX4JRNG,https://safariltd.com/products/view/carnegie-dinosaurs-tyrannosaurus-rex-figurines-400101,0
2015-01-02,76750,\N,\N,AFGDVHPTNRBX9VH8,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,ActionFigure,Safari Ltd.,120,http://www.flipkart.com/search?q=AFGDVHPTNRBX9VH8,https://safariltd.com/products/view/wild-safari-wildlife-panda-figurines-228728,0
2015-01-02,76750,\N,\N,ACKE2GVP6GU2H8BN,Regular Description,Inhouse,Lifestyle,Kid,Toy,EducationalToy,ArtCraftKit,iBuckyBalls,104,http://www.flipkart.com/search?q=ACKE2GVP6GU2H8BN,http://www.ibuckyballs.in/Magnetic-Putty/Magnetic-Thinking-Putty---Red-id-928600.html,0
2015-01-02,61904,\N,\N,VPAEYSUQGFGNM5CB,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,Maisto,154,http://www.flipkart.com/search?q=VPAEYSUQGFGNM5CB,NA,0
2015-01-02,61904,\N,\N,VPAEF8DUGN4BJFMN,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,Maisto,145,http://www.flipkart.com/search?q=VPAEF8DUGN4BJFMN,NA,0
2015-01-02,61904,\N,\N,AFGDVHPTXYEEG4GH,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,ActionFigure,Safari,134,http://www.flipkart.com/search?q=AFGDVHPTXYEEG4GH,NA,0
2015-01-02,61904,\N,\N,VPADM88PQG6YSZZU,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,Bruder,156,http://www.flipkart.com/search?q=VPADM88PQG6YSZZU,http://www.bruder.de/en/germany/range/range-and-series/professional-series/farming/?tx_sortiment_pi1%5Bartnr%5D=03053&tx_sortiment_pi1%5Baction%5D=details,0
2015-01-02,61904,\N,\N,VPADVGGAX6PFWED8,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,Maisto,145,http://www.flipkart.com/search?q=VPADVGGAX6PFWED8,NA,0
2015-01-02,61904,\N,\N,VPADM88PGN9GVQHT,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,Bruder,143,http://www.flipkart.com/search?q=VPADM88PGN9GVQHT,http://www.bruder.de/en/germany/range/range-and-series/professional-series/farming/?tx_sortiment_pi1%5Bartnr%5D=03053&tx_sortiment_pi1%5Baction%5D=details,0
2015-01-02,61904,\N,\N,CRSDUZDTJXEKHKJA,Regular Description,Inhouse,Lifestyle,Kid,BabyCare,BabyGear,CarSeat,Chicco,158,http://www.flipkart.com/search?q=VPADZ888SHP7CMF3,NA,0
2015-01-02,61904,\N,\N,VPADVHKBBHB6PY3H,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,Chicco,143,http://www.flipkart.com/search?q=VPADVHKBBHB6PY3H,http://www.redlily.com/chicco-ducati-r-c-race-edition,0
2015-01-02,61904,\N,\N,AFGDQCB2VUKAYGUK,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,ActionFigure,Safari,124,http://www.flipkart.com/search?q=AFGDQCB2VUKAYGUK,NA,0
2015-01-02,61904,\N,\N,AFGE2N8YR5GWXYSG,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,ActionFigure,Safari,132,http://www.flipkart.com/search?q=AFGE2N8YR5GWXYSG,NA,0
2015-01-02,61904,\N,\N,VPADM88PYURMMEZG,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,Bruder,132,http://www.flipkart.com/search?q=VPADM88PYURMMEZG,NA,0
2015-01-02,61904,\N,\N,VPADAXZ6NQAHCVMX,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,Bruder,145,http://www.flipkart.com/search?q=VPADAXZ6NQAHCVMX,NA,0
2015-01-02,61904,\N,\N,AFGDVHPTNJGVRGAE,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,ActionFigure,Safari,133,http://www.flipkart.com/search?q=AFGDVHPTNJGVRGAE,NA,0
2015-01-02,72187,\N,\N,HSTDRJJ8ZCFPNKFZ,Rich Product Description,Inhouse,Electronics,SmallAppliance,PersonalCareAppliance,PersonalCare,HairStyler,Panasonic,300,http://www.flipkart.com/search?q=HSTDRJJ8ZCFPNKFZ,http://www.flipkart.com/panasonic-eh-ka-71w-hair-styler/p/itmdrjj8nptqazpb?pid=HSTDRJJ8ZCFPNKFZ&otracker=start&q=HSTDRJJ8ZCFPNKFZ&as=off&as-show=off,0
2015-01-02,72187,\N,\N,HSTDNSYHFVAAGENV,Rich Product Description,Inhouse,Electronics,SmallAppliance,PersonalCareAppliance,PersonalCare,HairStyler,Vidal,300,http://www.flipkart.com/search?q=HSTDNSYHFVAAGENV,http://www.flipkart.com/vidal-sassoon-vid-vsha6474-hair-styler/p/itmdnsygpjvyaawh?pid=HSTDNSYHFVAAGENV&otracker=start&q=HSTDNSYHFVAAGENV&as=off&as-show=off,0
2015-01-02,72187,\N,\N,HSTDFP6VFTMGRR7Y,Rich Product Description,Inhouse,Electronics,SmallAppliance,PersonalCareAppliance,PersonalCare,HairStyler,Babyliss,300,http://www.flipkart.com/search?q=HSTDFP6VFTMGRR7Y,http://www.flipkart.com/babyliss-hair-curler-271ce/p/itmdfp6zbkwumewn?pid=HSTDFP6VFTMGRR7Y&otracker=start&q=HSTDFP6VFTMGRR7Y&as=off&as-show=off,0
2015-01-02,72187,\N,\N,WGYDYPBGVZYF5WWG,Rich Product Description,Inhouse,Electronics,SmallAppliance,HomeApplianceSmall,ApplianceSmall,GeyserWaterHeater,Havells,300,http://www.flipkart.com/search?q=WGYDYPBGVZYF5WWG,http://www.flipkart.com/havells-monza-15-l-storage-water-geyser/p/itmdypbgw6gv7mjy?pid=WGYDYPBGVZYF5WWG&otracker=start&q=WGYDYPBGVZYF5WWG&as=off&as-show=off,0
2015-01-02,72187,\N,\N,WGYDXV5FT2CMZEHY,Rich Product Description,Inhouse,Electronics,SmallAppliance,HomeApplianceSmall,ApplianceSmall,GeyserWaterHeater,Usha,300,http://www.flipkart.com/search?q=WGYDXV5FT2CMZEHY,http://www.flipkart.com/usha-verve-15-l-storage-water-geyser/p/itmdxv5f6kfndkhs?pid=WGYDXV5FT2CMZEHY&otracker=start&q=WGYDXV5FT2CMZEHY&as=off&as-show=off,0
2015-01-02,62509,\N,\N,9788131519295,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,Cengage Learning India,165,http://www.flipkart.com/search?q=9788131519295,NA,0
2015-01-02,62509,\N,\N,9788131519806,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,Cengage Learning India,171,http://www.flipkart.com/search?q=9788131519806,NA,0
2015-01-02,62509,\N,\N,9788131521595,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,Cengage Learning India,169,http://www.flipkart.com/search?q=9788131521595,NA,0
2015-01-02,62509,\N,\N,9788131702086,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,Pearson India,181,http://www.flipkart.com/search?q=9788131521595,NA,0
2015-01-02,62509,\N,\N,9788131717592,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,Pearson India,179,http://www.flipkart.com/search?q=9788131717592,NA,0
2015-01-02,62509,\N,\N,9788131732557,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,Pearson India,168,http://www.flipkart.com/search?q=9788131732557,NA,0
2015-01-02,62509,\N,\N,9788131773444,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,Pearson India,177,http://www.flipkart.com/search?q=9788131773444,NA,0
2015-01-02,62509,\N,\N,9788131773772,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,Pearson India,181,http://www.flipkart.com/search?q=9788131773772,NA,0
2015-01-02,62509,\N,\N,9788131784792,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,Pearson India,188,http://www.flipkart.com/search?q=9788131784792,NA,0
2015-01-02,62509,\N,\N,9788131791349,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,Pearson India,191,http://www.flipkart.com/search?q=9788131791349,NA,0
2015-01-02,62509,\N,\N,9788183488044,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,Arihant Experts,169,http://www.flipkart.com/search?q=9788183488044,NA,0
2015-01-02,62509,\N,\N,9788183488976,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,Arihant Experts,145,http://www.flipkart.com/search?q=9788183488976,NA,0
2015-01-02,62509,\N,\N,9788187414506,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,Rachna Sagar,164,http://www.flipkart.com/search?q=9788187414506,NA,0
2015-01-02,62509,\N,\N,9788188222087,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,Arihant Experts,165,http://www.flipkart.com/search?q=9788188222087,NA,0
2015-01-02,62509,\N,\N,9788188222346,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,Arihant Experts,157,http://www.flipkart.com/search?q=9788188222346,NA,0
2015-01-02,62509,\N,\N,9788188237791,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,Ik International,167,http://www.flipkart.com/search?q=9788188222346,NA,0
2015-01-02,62509,\N,\N,9788189757823,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,S. K. Kataria,177,http://www.flipkart.com/search?q=9788189757823,NA,0
2015-01-02,62509,\N,\N,9788189757908,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,S. K. Kataria,187,http://www.flipkart.com/search?q=9788189757908,NA,0
2015-01-02,62509,\N,\N,9789351271963,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,Oswaal Books,177,http://www.flipkart.com/search?q=9789351271963,NA,0
2015-01-02,62509,\N,\N,9788121914383,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,S. Chand,210,http://www.flipkart.com/search?q=9788121914383,NA,0
2015-01-02,62509,\N,\N,9789383909742,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,MTG Learning Media,155,http://www.flipkart.com/search?q=9789383909742,NA,0
2015-01-02,62509,\N,\N,9788174091260,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,Khanna Publishers,181,http://www.flipkart.com/search?q=9788174091260,NA,0
2015-01-02,62509,\N,\N,9788131910177,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,B. Jain,123,http://www.flipkart.com/search?q=9788174091260,NA,0
2015-01-02,62509,\N,\N,9788131222195,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,Elsevier health Sciences,142,http://www.flipkart.com/search?q=9788131222195,NA,0
2015-01-02,62509,\N,\N,9789383909322,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,MTG Learning Media,161,http://www.flipkart.com/search?q=9788131222195,NA,0
2015-01-02,62509,\N,\N,9789383909681,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,MTG Learning Media,147,http://www.flipkart.com/search?q=9789383909681,NA,0
2015-01-02,62509,\N,\N,9781259097980,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,McGraw Hill Education,137,http://www.flipkart.com/search?q=9781259097980,NA,0
2015-01-02,62509,\N,\N,9789350631423,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,Evergreen Publications,202,http://www.flipkart.com/search?q=9781259097980,NA,0
2015-01-02,62509,\N,\N,9789350361412,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,Ratna Sagar,171,http://www.flipkart.com/search?q=9789350361412,NA,0
2015-01-02,62509,\N,\N,9788183577564,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,Unique Publications,155,http://www.flipkart.com/search?q=9788183577564,NA,0
2015-01-02,62509,\N,\N,9788173136696,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,Evergreen Publications,173,http://www.flipkart.com/search?q=9788173136696,NA,0
2015-01-02,62509,\N,\N,9788120311312,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,Phi Learning,205,http://www.flipkart.com/search?q=9788173136696,NA,0
2015-01-02,62509,\N,\N,9789351377566,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,Engineers Institute of India,131,http://www.flipkart.com/search?q=9789351377566,NA,0
2015-01-02,62509,\N,\N,9780198069188,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,Oxford University Press,155,http://www.flipkart.com/search?q=9780198069188,NA,0
2015-01-02,62509,\N,\N,9788123918099,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,CBS PUblishers,178,http://www.flipkart.com/search?q=9788123918099,NA,0
2015-01-02,62509,\N,\N,9788123905594,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,CBS PUblishers,167,http://www.flipkart.com/search?q=9788123918099,NA,0
2015-01-02,62509,\N,\N,9789351418542,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Books,Arihant Experts,156,http://www.flipkart.com/search?q=9789351418542,NA,0
2015-01-02,73957,\N,\N,VPADXSYH6AJQZGU3,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,Academy,122,http://www.flipkart.com/search?q=VPADXSYH6AJQZGU3,NA,0
2015-01-02,73957,\N,\N,VPADBFBNPKDMQNMU,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,Maisto,119,http://www.flipkart.com/search?q=VPADBFBNPKDMQNMU,NA,0
2015-01-02,73957,\N,\N,VPADQQPCFHYFJYWH,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,Maisto,113,http://www.flipkart.com/search?q=VPADQQPCFHYFJYWH,NA,0
2015-01-02,73957,\N,\N,VPAEYYX8ZDKSBJWY,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,Maisto,115,http://www.flipkart.com/search?q=VPAEYYX8ZDKSBJWY,NA,0
2015-01-02,73957,\N,\N,VPAEYSUQTYXE4NTE,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,Maisto,112,http://www.flipkart.com/search?q=VPAEYSUQTYXE4NTE,NA,0
2015-01-02,73957,\N,\N,VPAEF8DUQCKHHET7,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,Maisto,117,http://www.flipkart.com/search?q=VPAEF8DUQCKHHET7,NA,0
2015-01-02,73957,\N,\N,VPADQQPCQKUZPRGP,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,Maisto,112,http://www.flipkart.com/search?q=VPADQQPCQKUZPRGP,NA,0
2015-01-02,73957,\N,\N,VPAEYYX8RY4RTNG8,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,Maisto,107,http://www.flipkart.com/search?q=VPAEYYX8RY4RTNG8,NA,0
2015-01-02,73957,\N,\N,VPADVGGAP7ZCUHDY,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,Maisto,102,http://www.flipkart.com/search?q=VPADVGGAP7ZCUHDY,NA,0
2015-01-02,73957,\N,\N,VPAE2GZ65GZTYHPG,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,Academy,103,http://www.flipkart.com/search?q=VPAE2GZ65GZTYHPG,NA,0
2015-01-02,73957,\N,\N,VPADQQPCYSJZUAKH,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,Maisto,118,http://www.flipkart.com/search?q=VPADQQPCYSJZUAKH,NA,0
2015-01-02,73957,\N,\N,VPADZ888SHP7CMF3,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,Maisto,113,http://www.flipkart.com/search?q=VPADZ888SHP7CMF3,NA,0
2015-01-02,73957,\N,\N,VPADQQPCFYE6RFJU,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,Maisto,112,http://www.flipkart.com/search?q=VPADQQPCFYE6RFJU,NA,0
2015-01-02,73957,\N,\N,VPADK25BC2GZHHF8,Regular Description,Inhouse,Lifestyle,Kid,Toy,VehicleActionToy,VehiclePullAlong,Maisto,117,http://www.flipkart.com/search?q=VPADK25BC2GZHHF8,NA,0
2015-01-02,62487,\N,\N,9781840224337,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Fiction,Drama,Wordsworth Classics,250,http://www.flipkart.com/search?q=9781840224337,NA,0
2015-01-02,62487,\N,\N,9780743482745,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Fiction,Drama,Simon and Schuster,250,http://www.flipkart.com/search?q=9780743482745,NA,0
2015-01-02,62487,\N,\N,9788184747089,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Fiction,Erotica,Mills and Boon,180,http://www.flipkart.com/search?q=9788184747089,NA,0
2015-01-02,62487,\N,\N,9780141321042,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Fiction,Action & Adventure,Penguin Books Ltd.,280,http://www.flipkart.com/search?q=9780141321042,NA,0
2015-01-02,62487,\N,\N,9780141335704,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Fiction,Fantasy,Penguin Books Ltd.,260,http://www.flipkart.com/search?q=9780141335704,NA,0
